movieId,clean_title,clean_genres,year,avg_rating,rating_std,rating_count,unique_users,clean_tags,imdbId,tmdbId
276,Milk Money,"['Comedy', 'Romance']",1994,3.25,0.81,22.0,22.0,[],110516,8986.0
277,Miracle on 34th Street,['Drama'],1994,3.22,1.15,38.0,38.0,['christmas'],110527,10510.0
278,Miami Rhapsody,['Comedy'],1995,1.5,0.71,2.0,2.0,[],113808,17402.0
279,My Family,['Drama'],1995,3.0,0.0,2.0,2.0,['in netflix queue'],113896,38722.0
280,Murder in the First,"['Drama', 'Thriller']",1995,4.08,0.86,13.0,13.0,['prison'],113870,8438.0
281,Nobodys Fool,"['Comedy', 'Drama', 'Romance']",1994,3.79,0.8,14.0,14.0,[],110684,11593.0
282,Nell,['Drama'],1994,3.34,0.94,40.0,40.0,"['twins', 'disability']",110638,1945.0
283,New Jersey Drive,"['Crime', 'Drama']",1995,3.67,1.53,3.0,3.0,[],113967,39310.0
284,New York Cop Nyû Yôku no koppu,"['Action', 'Crime']",1993,4.5,0.0,1.0,1.0,[],117169,109560.0
285,Beyond Bedlam,"['Drama', 'Horror']",1993,4.0,0.0,1.0,1.0,[],106402,56428.0
287,Nina Takes a Lover,"['Comedy', 'Romance']",1994,3.0,0.0,1.0,1.0,[],110671,131957.0
288,Natural Born Killers,"['Action', 'Crime', 'Thriller']",1994,3.23,1.13,92.0,92.0,"['controversial', 'stylized', 'satire', 'dark comedy', 'brutality', 'psychedelic']",110632,241.0
289,Only You,"['Comedy', 'Romance']",1994,3.56,1.12,8.0,8.0,[],110737,9058.0
290,Once Were Warriors,"['Crime', 'Drama']",1994,4.04,0.84,14.0,14.0,['in netflix queue'],110729,527.0
291,Poison Ivy II,"['Drama', 'Thriller']",1996,2.33,0.58,3.0,3.0,[],114151,18220.0
292,Outbreak,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",1995,3.43,0.9,101.0,101.0,[],114069,6950.0
293,Léon The Professional aka The Professional Léon,"['Action', 'Crime', 'Drama', 'Thriller']",1994,4.02,0.86,133.0,133.0,"['guns', 'hit men', 'natalie portman', 'humorous', 'sniper', 'quirky', 'lolita theme', 'disturbing', 'organized crime', 'luc besson', 'action', 'french', 'tense', 'assassin', 'gary oldman', 'police corruption', 'assassins', 'police', 'loneliness', 'drama', 'touching', 'love story', 'assassination', 'great acting', 'jean reno', 'hitman', 'corruption', 'imdb top 250', 'unique', 'crime', 'friendship', 'awkward romance']",110413,101.0
294,Perez Family The,"['Comedy', 'Romance']",1995,3.0,0.0,2.0,2.0,[],114113,63020.0
295,Pyromaniacs Love Story A,"['Comedy', 'Romance']",1995,3.0,0.0,1.0,1.0,[],114210,2307.0
296,Pulp Fiction,"['Comedy', 'Crime', 'Drama', 'Thriller']",1994,4.2,0.95,307.0,307.0,"['cult classic', 'sophisticated', 'nonlinear narrative', 'aggressive', 'entertaining', 'episodic', 'casual violence', 'harvey keitel', 'ironic', 'nonlinear timeline', 'neonoir', 'samuel l jackson', 'biblical references', 'irony', 'out of order', 'milkshake', 'drugs', 'noir', 'cool style', 'action packed', 'disjointed timeline', 'fastpaced', 'sexy', 'unusual', 'achronological', 'black humour', 'organised crime', 'uma thurman', 'genius', 'black comedy', 'gritty', 'iconic', 'original', 'soundtrack', 'thriller', 'parody', 'motherfucker', 'fun', 'steve buscemi', 'bible', 'drugs music', 'rstrong bloody violence', 'nonlinear', 'dancing', 'characters', 'great acting', 'violent', 'atmospheric', 'dark humor', 'masterpiece', 'classic movie', 'big boys with guns', 'offensive', 'hit men', 'retro', 'dark comedy', 'dark', 'brutality', 'homosexuality', 'foul language', 'badass', 'organized crime', 'gangsters', 'ensemble cast', 'stylish', 'blood splatters', 'witty', 'mafia', 'violence', 'satire', 'dance', 'gangster', 'smart writing', 'bloody', 'royal with cheese', 'stylized', 'rsome violence', 'thoughtprovoking', 'black humor', 'coke', 'original plot', 'sarcasm', 'random', '1990s', 'nonlinear storyline', 'rdisturbing violent content including rape', 'palme dor', 'cult film', 'crime', 'twist ending', 'character development', 'gore', 'rgraphic sexuality', 'guns', 'filmnoir', 'rdisturbing violent images', 'interesting', 'exciting', 'meaningless violence', 'quirky', 'quentin tarantino', 'bruce willis', 'mobster', 'highly quotable', 'innovative', 'philosophical', 'funny', 'rape', 'intelligent', 'assassin', 'awesome', 'rviolence', 'drama', 'amazing', 'great soundtrack', 'suspense', 'good music', 'unpredictable', 'intertwining storylines', 'mobsters', 'tarantino', 'film noir', 'intellectual', 'comedy', 'humour', 'fast paced', 'different', 'diner', 'psychological', 'entirely dialogue', 'intense', 'monologue', 'notable soundtrack', 'unique', 'drug overdose', 'killerasprotagonist', 'pulp', 'roger avary', 'los angeles', 'storytelling', 'amazing dialogues', 'heroin', 'quotable', 'disturbing', 'cult', 'action', 'very funny', 'crime scene scrubbing', 'splatter', 'great dialogue', 'dialogue', 'interwoven storylines', 'bad ass', 'big name actors', 'golden watch', 'cool', 'good dialogue', 'bad language', 'anthology', 'rstrong language', 'classic', 'conversation', 'multiple stories', 'multiple storylines', 'blood', 'john travolta', 'hitman', 'imdb top 250', 'pop culture references', 'rsustained strong stylized violence', 'travolta']",110912,680.0
298,Pushing Hands Tui shou,['Drama'],1992,2.0,0.0,1.0,1.0,[],105652,25296.0
299,Priest,['Drama'],1994,4.0,1.15,4.0,4.0,[],110889,40156.0
300,Quiz Show,['Drama'],1994,3.52,0.85,81.0,81.0,['tv'],110932,11450.0
301,Picture Bride Bijo photo,"['Drama', 'Romance']",1994,4.0,0.0,1.0,1.0,[],114129,30304.0
302,Queen Margot Reine Margot La,"['Drama', 'Romance']",1994,3.2,0.45,5.0,5.0,[],110963,10452.0
303,Quick and the Dead The,"['Action', 'Thriller', 'Western']",1995,2.95,0.9,32.0,32.0,[],114214,12106.0
304,Roommates,"['Comedy', 'Drama']",1995,3.67,1.53,3.0,3.0,[],114296,161495.0
305,Ready to Wear Pret-A-Porter,['Comedy'],1994,2.83,1.22,9.0,9.0,[],110907,3586.0
306,Three Colors Red Trois couleurs Rouge,['Drama'],1994,4.22,1.05,16.0,16.0,[],111495,110.0
307,Three Colors Blue Trois couleurs Bleu,['Drama'],1993,3.9,1.15,24.0,24.0,['death'],108394,108.0
308,Three Colors White Trzy kolory Bialy,"['Comedy', 'Drama']",1994,4.03,0.8,20.0,20.0,"['cynical', 'marriage']",111507,109.0
310,Rent-a-Kid,['Comedy'],1995,3.0,0.0,1.0,1.0,[],114268,36357.0
311,Relative Fear,"['Horror', 'Thriller']",1994,3.0,0.0,1.0,1.0,[],110965,92769.0
312,Stuart Saves His Family,['Comedy'],1995,1.44,0.77,9.0,9.0,[],114571,28033.0
313,Swan Princess The,"['Animation', 'Children']",1994,3.33,0.58,3.0,3.0,[],111333,22586.0
314,Secret of Roan Inish The,"['Children', 'Drama', 'Fantasy', 'Mystery']",1994,3.75,0.84,16.0,16.0,[],111112,14334.0
315,Specialist The,"['Action', 'Drama', 'Thriller']",1994,3.08,0.98,38.0,38.0,[],111255,2636.0
316,Stargate,"['Action', 'Adventure', 'Sci-Fi']",1994,3.38,0.84,140.0,140.0,['time travel'],111282,2164.0
317,Santa Clause The,"['Comedy', 'Drama', 'Fantasy']",1994,3.2,1.06,81.0,81.0,['christmas'],111070,11395.0
318,Shawshank Redemption The,"['Crime', 'Drama']",1994,4.43,0.71,317.0,317.0,"['morgan freeman', 'prison', 'wrongful imprisonment', 'stephen king']",111161,278.0
319,Shallow Grave,"['Comedy', 'Drama', 'Thriller']",1994,3.6,1.23,20.0,20.0,[],111149,9905.0
320,Suture,"['Film-Noir', 'Thriller']",1993,3.0,0.0,1.0,1.0,[],108260,87078.0
321,Strawberry and Chocolate Fresa y chocolate,['Drama'],1993,4.0,0.0,2.0,2.0,[],106966,12527.0
322,Swimming with Sharks,"['Comedy', 'Drama']",1995,3.55,1.07,10.0,10.0,[],114594,20306.0
324,Sum of Us The,"['Comedy', 'Drama']",1994,4.0,0.0,1.0,1.0,[],111309,36614.0
325,National Lampoons Senior Trip,['Comedy'],1995,2.5,1.19,7.0,7.0,[],113936,27993.0
326,To Live Huozhe,['Drama'],1994,4.0,1.0,3.0,3.0,['in netflix queue'],110081,31439.0
327,Tank Girl,"['Action', 'Comedy', 'Sci-Fi']",1995,2.82,1.12,34.0,34.0,[],114614,9067.0
328,Tales from the Crypt Presents Demon Knight,"['Horror', 'Thriller']",1995,3.15,1.18,10.0,10.0,[],114608,9059.0
329,Star Trek Generations,"['Adventure', 'Drama', 'Sci-Fi']",1994,3.39,0.81,108.0,108.0,['enterprise'],111280,193.0
330,Tales from the Hood,"['Action', 'Crime', 'Horror']",1995,3.0,0.63,6.0,6.0,[],114609,25066.0
331,Tom & Viv,['Drama'],1994,3.0,0.0,2.0,2.0,[],111454,46797.0
332,Village of the Damned,"['Horror', 'Sci-Fi']",1995,2.83,1.07,12.0,12.0,[],114852,12122.0
333,Tommy Boy,['Comedy'],1995,3.78,1.09,50.0,50.0,[],114694,11381.0
334,Vanya on 42nd Street,['Drama'],1994,4.2,0.84,5.0,5.0,[],111590,32636.0
335,Underneath,"['Mystery', 'Thriller']",1995,3.5,0.71,2.0,2.0,[],114788,36141.0
336,Walking Dead The,"['Drama', 'War']",1995,3.0,0.0,1.0,1.0,[],114888,95963.0
337,Whats Eating Gilbert Grape,['Drama'],1993,3.77,0.94,77.0,77.0,['mental illness'],108550,1587.0
338,Virtuosity,"['Action', 'Sci-Fi', 'Thriller']",1995,2.84,1.01,19.0,19.0,['serial killer'],114857,9271.0
339,While You Were Sleeping,"['Comedy', 'Romance']",1995,3.47,0.88,98.0,98.0,['coma'],114924,2064.0
340,War The,"['Adventure', 'Drama', 'War']",1994,3.4,0.55,5.0,5.0,[],111667,19855.0
341,Double Happiness,['Drama'],1994,4.0,0.0,2.0,2.0,[],109655,60855.0
342,Muriels Wedding,['Comedy'],1994,3.27,1.04,33.0,33.0,"['australia', 'weddings']",110598,236.0
343,Baby-Sitters Club The,['Children'],1995,2.9,0.89,5.0,5.0,[],112435,48287.0
344,Ace Ventura Pet Detective,['Comedy'],1994,3.04,1.07,161.0,161.0,[],109040,3049.0
345,Adventures of Priscilla Queen of the Desert The,"['Comedy', 'Drama']",1994,3.6,0.98,36.0,36.0,"['men in drag', 'remade', 'cross dressing']",109045,2759.0
346,Backbeat,"['Drama', 'Musical']",1993,3.5,0.55,6.0,6.0,[],106339,12635.0
347,Bitter Moon,"['Drama', 'Film-Noir', 'Romance']",1992,3.5,0.84,6.0,6.0,[],104779,10497.0
348,Bullets Over Broadway,['Comedy'],1994,3.58,1.12,30.0,30.0,[],109348,11382.0
349,Clear and Present Danger,"['Action', 'Crime', 'Drama', 'Thriller']",1994,3.6,0.78,110.0,110.0,['tom clancy'],109444,9331.0
350,Client The,"['Drama', 'Mystery', 'Thriller']",1994,3.39,0.86,57.0,57.0,['john grisham'],109446,10731.0
351,Corrina Corrina,"['Comedy', 'Drama', 'Romance']",1994,3.18,0.9,17.0,17.0,['interracial romance'],109484,10464.0
352,Crooklyn,"['Comedy', 'Drama']",1994,2.5,0.71,2.0,2.0,[],109504,34152.0
353,Crow The,"['Action', 'Crime', 'Fantasy', 'Thriller']",1994,3.61,0.97,64.0,64.0,[],109506,9495.0
354,Cobb,['Drama'],1994,3.33,0.82,6.0,6.0,[],109450,29973.0
355,Flintstones The,"['Children', 'Comedy', 'Fantasy']",1994,2.36,0.97,42.0,42.0,[],109813,888.0
356,Forrest Gump,"['Comedy', 'Drama', 'Romance', 'War']",1994,4.16,0.83,329.0,329.0,"['touching', 'lieutenant dan', 'stupid is as stupid does', 'bubba gump shrimp', 'vietnam', 'bittersweet', 'heartwarming', 'shrimp', 'emotional']",109830,13.0
357,Four Weddings and a Funeral,"['Comedy', 'Romance']",1994,3.52,1.11,103.0,103.0,['wedding'],109831,712.0
358,Higher Learning,['Drama'],1995,2.67,0.5,9.0,9.0,[],113305,16295.0
359,I Like It Like That,"['Comedy', 'Drama', 'Romance']",1994,3.0,0.0,1.0,1.0,[],110091,48992.0
360,I Love Trouble,"['Action', 'Comedy']",1994,2.69,0.7,8.0,8.0,[],110093,10879.0
361,It Could Happen to You,"['Comedy', 'Drama', 'Romance']",1994,3.06,0.61,17.0,17.0,['gambling'],110167,10660.0
362,Jungle Book The,"['Adventure', 'Children', 'Romance']",1994,3.53,1.08,34.0,34.0,[],110213,10714.0
363,Wonderful Horrible Life of Leni Riefenstahl The Macht der Bilder Leni Riefenstahl Die,['Documentary'],1993,4.0,0.0,2.0,2.0,"['in netflix queue', 'holocaust']",107472,41647.0
364,Lion King The,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical', 'IMAX']",1994,3.94,0.84,172.0,172.0,"['disney animated feature', 'soundtrack', 'oscar best music original score', 'disney']",110357,8587.0
365,Little Buddha,['Drama'],1993,3.25,0.96,4.0,4.0,[],107426,1689.0
366,Wes Cravens New Nightmare Nightmare on Elm Street Part 7 Freddys Finale A,"['Drama', 'Horror', 'Mystery', 'Thriller']",1994,2.92,1.26,12.0,12.0,[],111686,11596.0
367,Mask The,"['Action', 'Comedy', 'Crime', 'Fantasy']",1994,3.18,1.0,157.0,157.0,[],110475,854.0
368,Maverick,"['Adventure', 'Comedy', 'Western']",1994,3.5,0.84,74.0,74.0,[],110478,9359.0
369,Mrs Parker and the Vicious Circle,['Drama'],1994,4.0,0.0,2.0,2.0,[],110588,23333.0
370,Naked Gun 33 13 The Final Insult,"['Action', 'Comedy']",1994,3.06,1.02,58.0,58.0,[],110622,36593.0
371,Paper The,"['Comedy', 'Drama']",1994,3.31,0.81,21.0,21.0,['journalism'],110771,12280.0
372,Reality Bites,"['Comedy', 'Drama', 'Romance']",1994,2.76,1.1,21.0,21.0,[],110950,2788.0
373,Red Rock West,['Thriller'],1992,3.64,0.81,11.0,11.0,[],105226,10427.0
374,Richie Rich,"['Children', 'Comedy']",1994,2.2,1.22,25.0,25.0,[],110989,11011.0
376,River Wild The,"['Action', 'Thriller']",1994,3.25,0.82,40.0,40.0,[],110997,8987.0
377,Speed,"['Action', 'Romance', 'Thriller']",1994,3.53,0.93,171.0,171.0,['bus'],111257,1637.0
378,Speechless,"['Comedy', 'Romance']",1994,2.79,0.81,7.0,7.0,[],111256,15128.0
379,Timecop,"['Action', 'Sci-Fi', 'Thriller']",1994,2.5,0.95,21.0,21.0,[],111438,8831.0
380,True Lies,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",1994,3.5,0.91,178.0,178.0,['spies'],111503,36955.0
381,When a Man Loves a Woman,"['Drama', 'Romance']",1994,3.82,0.84,11.0,11.0,['alcoholism'],111693,10449.0
382,Wolf,"['Drama', 'Horror', 'Romance', 'Thriller']",1994,3.16,1.03,16.0,16.0,[],111742,10395.0
383,Wyatt Earp,['Western'],1994,3.1,1.04,21.0,21.0,[],111756,12160.0
384,Bad Company,"['Action', 'Crime', 'Drama']",1995,3.25,0.35,2.0,2.0,[],112443,40480.0
385,Man of No Importance A,['Drama'],1994,4.0,0.0,1.0,1.0,[],110455,52038.0
386,SFW,['Drama'],1994,3.0,0.0,1.0,1.0,[],111048,29444.0
387,Low Down Dirty Shame A,"['Action', 'Comedy']",1994,2.38,1.11,4.0,4.0,[],110399,26352.0
388,Boys Life,['Drama'],1995,3.0,1.41,2.0,2.0,[],112570,39953.0
389,Colonel Chabert Le,"['Drama', 'Romance', 'War']",1994,4.5,0.71,2.0,2.0,[],109454,41580.0
390,Faster Pussycat Kill Kill,"['Action', 'Crime', 'Drama']",1965,3.7,1.2,5.0,5.0,[],59170,315.0
391,Jasons Lyric,"['Crime', 'Drama']",1994,4.5,0.0,1.0,1.0,[],110186,22067.0
393,Street Fighter,"['Action', 'Adventure', 'Fantasy']",1994,2.5,1.08,10.0,10.0,[],111301,11667.0
405,Highlander III The Sorcerer aka Highlander The Final Dimension,"['Action', 'Fantasy']",1994,2.42,0.76,12.0,12.0,[],110027,8011.0
406,Federal Hill,['Drama'],1994,3.0,0.0,1.0,1.0,[],109785,171857.0
407,In the Mouth of Madness,"['Horror', 'Thriller']",1995,3.44,0.94,8.0,8.0,[],113409,2654.0
408,8 Seconds,['Drama'],1994,3.0,1.41,2.0,2.0,[],109021,18069.0
409,Above the Rim,"['Crime', 'Drama']",1994,2.0,0.0,1.0,1.0,[],109035,19092.0
410,Addams Family Values,"['Children', 'Comedy', 'Fantasy']",1993,3.1,0.75,84.0,84.0,"['christina ricci', 'gothic', 'dark comedy', 'christopher lloyd', 'family', 'black comedy']",106220,2758.0
412,Age of Innocence The,['Drama'],1993,3.5,1.05,15.0,15.0,['edith wharton'],106226,10436.0
413,Airheads,['Comedy'],1994,2.79,0.94,26.0,26.0,['comedy'],109068,13595.0
414,Air Up There The,['Comedy'],1994,2.33,0.52,6.0,6.0,[],109067,46094.0
415,Another Stakeout,"['Comedy', 'Thriller']",1993,2.53,0.76,16.0,16.0,[],106292,9409.0
416,Bad Girls,['Western'],1994,2.5,0.93,8.0,8.0,[],109198,11853.0
417,Barcelona,"['Comedy', 'Romance']",1994,3.69,1.18,13.0,13.0,[],109219,16771.0
418,Being Human,['Drama'],1993,3.0,0.0,2.0,2.0,[],106379,46924.0
419,Beverly Hillbillies The,['Comedy'],1993,2.68,1.21,20.0,20.0,[],106400,11041.0
420,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime', 'Thriller']",1994,2.72,0.94,59.0,59.0,[],109254,306.0
421,Black Beauty,"['Adventure', 'Children', 'Drama']",1994,3.21,0.58,12.0,12.0,['horses'],109279,14522.0
422,Blink,['Thriller'],1994,3.2,0.45,5.0,5.0,[],109297,26203.0
423,Blown Away,"['Action', 'Thriller']",1994,2.85,0.58,10.0,10.0,[],109303,178.0
424,Blue Chips,['Drama'],1994,1.83,1.04,3.0,3.0,[],109305,19819.0
425,Blue Sky,"['Drama', 'Romance']",1994,3.75,0.35,2.0,2.0,"['oscar best actress', 'mental illness']",109306,57834.0
426,Body Snatchers,"['Horror', 'Sci-Fi', 'Thriller']",1993,3.14,0.38,7.0,7.0,[],106452,4722.0
427,Boxing Helena,"['Drama', 'Mystery', 'Romance', 'Thriller']",1993,2.54,1.12,12.0,12.0,[],106471,18215.0
428,Bronx Tale A,['Drama'],1993,3.72,0.79,18.0,18.0,[],106489,1607.0
429,Cabin Boy,['Comedy'],1994,2.0,0.71,6.0,6.0,[],109361,26391.0
430,Calendar Girl,"['Comedy', 'Drama']",1993,3.75,1.77,2.0,2.0,[],106505,117553.0
431,Carlitos Way,"['Crime', 'Drama']",1993,3.74,0.81,42.0,42.0,"['mafia', 'al pacino', 'gangster']",106519,6075.0
432,City Slickers II The Legend of Curlys Gold,"['Adventure', 'Comedy', 'Western']",1994,2.65,1.03,55.0,55.0,[],109439,11310.0
433,Clean Slate,['Comedy'],1994,2.75,0.85,8.0,8.0,[],109443,18658.0
434,Cliffhanger,"['Action', 'Adventure', 'Thriller']",1993,3.03,0.9,101.0,101.0,[],106582,9350.0
435,Coneheads,"['Comedy', 'Sci-Fi']",1993,2.42,1.07,63.0,63.0,[],106598,9612.0
436,Color of Night,"['Drama', 'Thriller']",1994,2.57,0.93,7.0,7.0,[],109456,2124.0
437,Cops and Robbersons,['Comedy'],1994,2.17,0.71,9.0,9.0,[],109480,26261.0
438,Cowboy Way The,"['Action', 'Comedy', 'Drama']",1994,2.71,0.76,7.0,7.0,[],109493,19176.0
440,Dave,"['Comedy', 'Romance']",1993,3.55,0.67,76.0,76.0,['president'],106673,11566.0
441,Dazed and Confused,['Comedy'],1993,3.93,0.93,42.0,42.0,[],106677,9571.0
442,Demolition Man,"['Action', 'Adventure', 'Sci-Fi']",1993,3.09,0.99,81.0,81.0,[],106697,9739.0
444,Even Cowgirls Get the Blues,"['Comedy', 'Romance']",1993,2.33,0.82,6.0,6.0,[],106834,34444.0
445,Fatal Instinct,['Comedy'],1993,3.0,0.85,12.0,12.0,[],106873,26141.0
446,Farewell My Concubine Ba wang bie ji,"['Drama', 'Romance']",1993,3.83,1.3,9.0,9.0,[],106332,10997.0
448,Fearless,['Drama'],1993,3.62,0.52,8.0,8.0,[],106881,10443.0
449,Fear of a Black Hat,['Comedy'],1994,1.0,0.0,1.0,1.0,[],106880,20239.0
450,With Honors,"['Comedy', 'Drama']",1994,3.0,0.82,7.0,7.0,[],111732,16297.0
451,Flesh and Bone,"['Drama', 'Mystery', 'Romance']",1993,4.0,0.0,1.0,1.0,[],106926,18551.0
452,Widows Peak,['Drama'],1994,3.0,1.0,3.0,3.0,[],111712,25440.0
453,For Love or Money,"['Comedy', 'Romance']",1993,2.8,0.84,5.0,5.0,[],106941,9024.0
454,Firm The,"['Drama', 'Thriller']",1993,3.53,0.83,101.0,101.0,['john grisham'],106918,37233.0
455,Free Willy,"['Adventure', 'Children', 'Drama']",1993,2.39,1.09,37.0,37.0,[],106965,1634.0
456,Fresh,"['Crime', 'Drama', 'Thriller']",1994,3.75,1.32,4.0,4.0,[],109842,13815.0
457,Fugitive The,['Thriller'],1993,3.99,0.79,190.0,190.0,['based on a tv show'],106977,5503.0
458,Geronimo An American Legend,"['Drama', 'Western']",1993,2.8,0.45,5.0,5.0,[],107004,35588.0
459,Getaway The,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']",1994,2.25,0.61,6.0,6.0,[],109890,2087.0
460,Getting Even with Dad,['Comedy'],1994,2.67,0.58,3.0,3.0,[],109891,41579.0
461,Go Fish,"['Drama', 'Romance']",1994,2.75,1.26,4.0,4.0,[],109913,18620.0
464,Hard Target,"['Action', 'Adventure', 'Crime', 'Thriller']",1993,2.9,0.74,10.0,10.0,[],107076,2019.0
466,Hot Shots Part Deux,"['Action', 'Comedy', 'War']",1993,2.87,1.07,60.0,60.0,[],107144,9255.0
467,Live Nude Girls,['Comedy'],1995,5.0,0.0,1.0,1.0,[],113674,26271.0
468,Englishman Who Went Up a Hill But Came Down a Mountain The,"['Comedy', 'Romance']",1995,3.2,0.84,22.0,22.0,[],112966,10612.0
469,House of the Spirits The,"['Drama', 'Romance']",1993,3.4,0.89,5.0,5.0,[],107151,2259.0
470,House Party 3,['Comedy'],1994,1.0,0.0,1.0,1.0,[],110064,16097.0
471,Hudsucker Proxy The,['Comedy'],1994,3.55,1.11,40.0,40.0,['hula hoop'],110074,11934.0
472,Ill Do Anything,"['Comedy', 'Drama']",1994,2.58,0.66,6.0,6.0,[],110097,106143.0
473,In the Army Now,"['Comedy', 'War']",1994,1.86,0.8,7.0,7.0,[],110123,12475.0
474,In the Line of Fire,"['Action', 'Thriller']",1993,3.69,0.69,70.0,70.0,['assassination'],107206,9386.0
475,In the Name of the Father,['Drama'],1993,4.3,0.63,25.0,25.0,['ireland'],107207,7984.0
476,Inkwell The,"['Comedy', 'Drama']",1994,1.0,0.0,1.0,1.0,[],110137,59930.0
477,Whats Love Got to Do with It,"['Drama', 'Musical']",1993,3.38,0.57,17.0,17.0,['biopic'],108551,15765.0
478,Jimmy Hollywood,"['Comedy', 'Crime', 'Drama']",1994,2.5,0.0,1.0,1.0,[],110197,31643.0
479,Judgment Night,"['Action', 'Crime', 'Thriller']",1993,2.25,0.5,4.0,4.0,[],107286,6.0
480,Jurassic Park,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1993,3.75,0.86,238.0,238.0,['dinosaur'],107290,329.0
481,Kalifornia,"['Drama', 'Thriller']",1993,3.16,0.83,19.0,19.0,[],107302,10909.0
482,Killing Zoe,"['Crime', 'Drama', 'Thriller']",1994,3.62,0.44,8.0,8.0,[],110265,507.0
484,Lassie,"['Adventure', 'Children']",1994,3.0,2.83,2.0,2.0,[],110305,29918.0
485,Last Action Hero,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1993,2.93,0.97,53.0,53.0,[],107362,9593.0
486,Life with Mikey,['Comedy'],1993,3.0,1.0,3.0,3.0,[],107413,42580.0
487,Lightning Jack,"['Comedy', 'Western']",1994,2.5,1.73,4.0,4.0,[],110353,22317.0
488,M Butterfly,"['Drama', 'Romance']",1993,3.0,0.0,1.0,1.0,"['japan', 'sexuality']",107468,1413.0
489,Made in America,['Comedy'],1993,2.86,0.32,11.0,11.0,[],107478,12121.0
490,Malice,['Thriller'],1993,3.0,0.74,12.0,12.0,[],107497,2246.0
491,Man Without a Face The,['Drama'],1993,3.29,1.1,17.0,17.0,[],107501,10502.0
492,Manhattan Murder Mystery,"['Comedy', 'Mystery']",1993,3.75,0.87,14.0,14.0,[],107507,10440.0
493,Menace II Society,"['Action', 'Crime', 'Drama']",1993,3.67,0.62,12.0,12.0,[],107554,9516.0
494,Executive Decision,"['Action', 'Adventure', 'Thriller']",1996,3.38,0.98,41.0,41.0,[],116253,2320.0
495,In the Realm of the Senses Ai no corrida,['Drama'],1976,5.0,0.0,1.0,1.0,[],74102,5879.0
496,What Happened Was,"['Comedy', 'Drama', 'Romance', 'Thriller']",1994,5.0,0.0,1.0,1.0,[],111689,83718.0
497,Much Ado About Nothing,"['Comedy', 'Romance']",1993,3.81,0.88,43.0,43.0,['shakespeare'],107616,11971.0
499,Mr Wonderful,"['Comedy', 'Romance']",1993,2.5,0.71,2.0,2.0,[],107613,31911.0
500,Mrs Doubtfire,"['Comedy', 'Drama']",1993,3.39,0.9,144.0,144.0,"['divorce', 'men in drag', 'cross dressing']",107614,788.0
501,Naked,['Drama'],1993,3.67,1.08,6.0,6.0,[],107653,21450.0
502,Next Karate Kid The,"['Action', 'Children', 'Romance']",1994,2.37,1.04,15.0,15.0,[],110657,11231.0
504,No Escape,"['Action', 'Drama', 'Sci-Fi']",1994,3.0,0.0,2.0,2.0,[],110678,10447.0
505,North,['Comedy'],1994,2.21,1.22,7.0,7.0,[],110687,31586.0
506,Orlando,"['Drama', 'Fantasy', 'Romance']",1992,4.5,0.71,2.0,2.0,[],107756,9300.0
507,Perfect World A,"['Crime', 'Drama', 'Thriller']",1993,3.38,0.65,13.0,13.0,[],107808,9559.0
508,Philadelphia,['Drama'],1993,3.61,0.89,66.0,66.0,['aids'],107818,9800.0
509,Piano The,"['Drama', 'Romance']",1993,3.54,1.0,61.0,61.0,[],107822,713.0
