movie_id,chunk_id,chunk_text,embedding_id,global_id
173,1,"Genres: Action, Crime, Sci-Fi",145,628
173,2,Average rating: 2.7/5.0 from 62 ratings,145,629
173,3,Release year: 1995,145,630
174,0,Title: Jury Duty,146,631
174,1,Genres: Comedy,146,632
174,2,Average rating: 2.7/5.0 from 10 ratings,146,633
174,3,Release year: 1995,146,634
175,0,Title: Kids,147,635
175,1,Genres: Drama,147,636
175,2,Average rating: 4.0/5.0 from 20 ratings,147,637
175,3,"Tags: new york city, controversial, nudity full frontal",147,638
175,4,Release year: 1995,147,639
176,0,Title: Living in Oblivion,148,640
176,1,Genres: Comedy,148,641
176,2,Average rating: 4.3/5.0 from 13 ratings,148,642
176,3,Release year: 1995,148,643
177,0,Title: Lord of Illusions,149,644
177,1,Genres: Horror,149,645
177,2,Average rating: 2.8/5.0 from 8 ratings,149,646
177,3,Release year: 1995,149,647
178,0,Title: Love & Human Remains,150,648
178,1,"Genres: Comedy, Drama",150,649
178,2,Average rating: 1.0/5.0 from 1 ratings,150,650
178,3,Release year: 1993,150,651
179,0,Title: Mad Love,151,652
179,1,"Genres: Drama, Romance",151,653
179,2,Average rating: 1.5/5.0 from 2 ratings,151,654
179,3,Release year: 1995,151,655
180,0,Title: Mallrats,152,656
180,1,"Genres: Comedy, Romance",152,657
180,2,Average rating: 3.4/5.0 from 36 ratings,152,658
180,3,Release year: 1995,152,659
181,0,Title: Mighty Morphin Power Rangers The Movie,153,660
181,1,"Genres: Action, Children",153,661
181,2,Average rating: 2.3/5.0 from 17 ratings,153,662
181,3,Release year: 1995,153,663
183,0,Title: Mute Witness,154,664
183,1,"Genres: Comedy, Horror, Thriller",154,665
183,2,Average rating: 3.5/5.0 from 2 ratings,154,666
183,3,Release year: 1994,154,667
184,0,Title: Nadja,155,668
184,1,Genres: Drama,155,669
184,2,Average rating: 3.5/5.0 from 2 ratings,155,670
184,3,Release year: 1994,155,671
185,0,Title: Net The,156,672
185,1,"Genres: Action, Crime, Thriller",156,673
185,2,Average rating: 3.0/5.0 from 112 ratings,156,674
185,3,Tags: computers,156,675
185,4,Release year: 1995,156,676
186,0,Title: Nine Months,157,677
186,1,"Genres: Comedy, Romance",157,678
186,2,Average rating: 2.8/5.0 from 48 ratings,157,679
186,3,Release year: 1995,157,680
187,0,Title: Party Girl,158,681
187,1,Genres: Comedy,158,682
187,2,Average rating: 4.1/5.0 from 4 ratings,158,683
187,3,Release year: 1995,158,684
188,0,Title: Prophecy The,159,685
188,1,"Genres: Fantasy, Horror, Mystery",159,686
188,2,Average rating: 3.5/5.0 from 12 ratings,159,687
188,3,Release year: 1995,159,688
189,0,Title: Reckless,160,689
189,1,"Genres: Comedy, Fantasy",160,690
189,2,Average rating: 3.0/5.0 from 1 ratings,160,691
189,3,Release year: 1995,160,692
190,0,Title: Safe,161,693
190,1,Genres: Thriller,161,694
190,2,Average rating: 2.8/5.0 from 5 ratings,161,695
190,3,Release year: 1995,161,696
191,0,Title: Scarlet Letter The,162,697
191,1,"Genres: Drama, Romance",162,698
191,2,Average rating: 2.4/5.0 from 6 ratings,162,699
191,3,Release year: 1995,162,700
193,0,Title: Showgirls,163,701
193,1,Genres: Drama,163,702
193,2,Average rating: 2.5/5.0 from 35 ratings,163,703
193,3,Release year: 1995,163,704
194,0,Title: Smoke,164,705
194,1,"Genres: Comedy, Drama",164,706
194,2,Average rating: 3.7/5.0 from 18 ratings,164,707
194,3,Release year: 1995,164,708
195,0,Title: Something to Talk About,165,709
195,1,"Genres: Comedy, Drama, Romance",165,710
195,2,Average rating: 3.1/5.0 from 10 ratings,165,711
195,3,Release year: 1995,165,712
196,0,Title: Species,166,713
196,1,"Genres: Horror, Sci-Fi",166,714
196,2,Average rating: 2.7/5.0 from 45 ratings,166,715
196,3,Release year: 1995,166,716
198,0,Title: Strange Days,167,717
198,1,"Genres: Action, Crime, Drama, Mystery, Sci-Fi, Thriller",167,718
198,2,Average rating: 3.2/5.0 from 28 ratings,167,719
198,3,Release year: 1995,167,720
199,0,Title: Umbrellas of Cherbourg The Parapluies de Cherbourg Les,168,721
199,1,"Genres: Drama, Musical, Romance",168,722
199,2,Average rating: 4.1/5.0 from 4 ratings,168,723
199,3,Tags: made me cry,168,724
199,4,Release year: 1964,168,725
201,0,Title: Three Wishes,169,726
201,1,"Genres: Drama, Fantasy",169,727
201,2,Average rating: 3.0/5.0 from 1 ratings,169,728
201,3,Release year: 1995,169,729
202,0,Title: Total Eclipse,170,730
202,1,"Genres: Drama, Romance",170,731
202,2,Average rating: 3.0/5.0 from 1 ratings,170,732
202,3,Release year: 1995,170,733
203,0,Title: To Wong Foo Thanks for Everything Julie Newmar,171,734
203,1,Genres: Comedy,171,735
203,2,Average rating: 3.4/5.0 from 22 ratings,171,736
203,3,Release year: 1995,171,737
204,0,Title: Under Siege 2 Dark Territory,172,738
204,1,Genres: Action,172,739
204,2,Average rating: 2.7/5.0 from 30 ratings,172,740
204,3,Release year: 1995,172,741
205,0,Title: Unstrung Heroes,173,742
205,1,"Genres: Comedy, Drama",173,743
205,2,Average rating: 3.2/5.0 from 9 ratings,173,744
205,3,Release year: 1995,173,745
206,0,Title: Unzipped,174,746
206,1,Genres: Documentary,174,747
206,2,Average rating: 3.0/5.0 from 2 ratings,174,748
206,3,Release year: 1995,174,749
207,0,Title: Walk in the Clouds A,175,750
207,1,"Genres: Drama, Romance",175,751
207,2,Average rating: 3.4/5.0 from 21 ratings,175,752
207,3,Release year: 1995,175,753
208,0,Title: Waterworld,176,754
208,1,"Genres: Action, Adventure, Sci-Fi",176,755
208,2,Average rating: 2.9/5.0 from 115 ratings,176,756
208,3,Release year: 1995,176,757
209,0,Title: White Mans Burden,177,758
209,1,Genres: Drama,177,759
209,2,Average rating: 3.2/5.0 from 3 ratings,177,760
209,3,Release year: 1995,177,761
210,0,Title: Wild Bill,178,762
210,1,Genres: Western,178,763
210,2,Average rating: 3.0/5.0 from 4 ratings,178,764
210,3,Release year: 1995,178,765
211,0,Title: Browning Version The,179,766
211,1,Genres: Drama,179,767
211,2,Average rating: 3.5/5.0 from 2 ratings,179,768
211,3,Release year: 1994,179,769
212,0,Title: Bushwhacked,180,770
212,1,"Genres: Adventure, Comedy, Crime, Mystery",180,771
212,2,Average rating: 3.0/5.0 from 3 ratings,180,772
212,3,Release year: 1995,180,773
213,0,Title: Burnt by the Sun Utomlyonnye solntsem,181,774
213,1,Genres: Drama,181,775
213,2,Average rating: 3.8/5.0 from 6 ratings,181,776
213,3,Release year: 1994,181,777
214,0,Title: Before the Rain Pred dozhdot,182,778
214,1,"Genres: Drama, War",182,779
214,2,Average rating: 4.0/5.0 from 2 ratings,182,780
214,3,Release year: 1994,182,781
215,0,Title: Before Sunrise,183,782
215,1,"Genres: Drama, Romance",183,783
215,2,Average rating: 4.0/5.0 from 24 ratings,183,784
215,3,Tags: generation x,183,785
215,4,Release year: 1995,183,786
216,0,Title: Billy Madison,184,787
216,1,Genres: Comedy,184,788
216,2,Average rating: 3.3/5.0 from 49 ratings,184,789
216,3,"Tags: stop looking at me swan, adam sandler, school",184,790
216,4,Release year: 1995,184,791
217,0,Title: Babysitter The,185,792
217,1,"Genres: Drama, Thriller",185,793
217,2,Average rating: 2.3/5.0 from 6 ratings,185,794
217,3,Release year: 1995,185,795
218,0,Title: Boys on the Side,186,796
218,1,"Genres: Comedy, Drama",186,797
218,2,Average rating: 3.4/5.0 from 14 ratings,186,798
218,3,Release year: 1995,186,799
219,0,Title: Cure The,187,800
219,1,Genres: Drama,187,801
219,2,Average rating: 3.0/5.0 from 1 ratings,187,802
219,3,Release year: 1995,187,803
220,0,Title: Castle Freak,188,804
220,1,Genres: Horror,188,805
220,2,Average rating: 3.0/5.0 from 1 ratings,188,806
220,3,Release year: 1995,188,807
222,0,Title: Circle of Friends,189,808
222,1,"Genres: Drama, Romance",189,809
222,2,Average rating: 3.8/5.0 from 16 ratings,189,810
222,3,Tags: ireland,189,811
222,4,Release year: 1995,189,812
223,0,Title: Clerks,190,813
223,1,Genres: Comedy,190,814
223,2,Average rating: 3.9/5.0 from 104 ratings,190,815
223,3,"Tags: witty, hilarious, independent film, cynical, quirky, generation x",190,816
223,4,Release year: 1994,190,817
224,0,Title: Don Juan DeMarco,191,818
224,1,"Genres: Comedy, Drama, Romance",191,819
224,2,Average rating: 3.6/5.0 from 40 ratings,191,820
224,3,"Tags: psychology, mental illness",191,821
224,4,Release year: 1995,191,822
225,0,Title: Disclosure,192,823
225,1,"Genres: Drama, Thriller",192,824
225,2,Average rating: 3.5/5.0 from 52 ratings,192,825
225,3,Release year: 1994,192,826
227,0,Title: Drop Zone,193,827
227,1,"Genres: Action, Thriller",193,828
227,2,Average rating: 2.9/5.0 from 22 ratings,193,829
227,3,Release year: 1994,193,830
228,0,Title: Destiny Turns on the Radio,194,831
228,1,Genres: Comedy,194,832
228,2,Average rating: 2.3/5.0 from 3 ratings,194,833
228,3,Release year: 1995,194,834
229,0,Title: Death and the Maiden,195,835
229,1,"Genres: Drama, Thriller",195,836
229,2,Average rating: 3.4/5.0 from 7 ratings,195,837
229,3,Release year: 1994,195,838
230,0,Title: Dolores Claiborne,196,839
230,1,"Genres: Drama, Thriller",196,840
230,2,Average rating: 3.4/5.0 from 24 ratings,196,841
230,3,Tags: stephen king,196,842
230,4,Release year: 1995,196,843
231,0,Title: Dumb & Dumber Dumb and Dumber,197,844
231,1,"Genres: Adventure, Comedy",197,845
231,2,Average rating: 3.1/5.0 from 133 ratings,197,846
231,3,Release year: 1994,197,847
232,0,Title: Eat Drink Man Woman Yin shi nan nu,198,848
232,1,"Genres: Comedy, Drama, Romance",198,849
232,2,Average rating: 3.9/5.0 from 14 ratings,198,850
232,3,Tags: in netflix queue,198,851
232,4,Release year: 1994,198,852
233,0,Title: Exotica,199,853
233,1,Genres: Drama,199,854
233,2,Average rating: 3.5/5.0 from 12 ratings,199,855
233,3,Release year: 1994,199,856
234,0,Title: Exit to Eden,200,857
234,1,Genres: Comedy,200,858
234,2,Average rating: 2.6/5.0 from 17 ratings,200,859
234,3,Release year: 1994,200,860
235,0,Title: Ed Wood,201,861
235,1,"Genres: Comedy, Drama",201,862
235,2,Average rating: 3.7/5.0 from 70 ratings,201,863
235,3,Tags: movie business,201,864
235,4,Release year: 1994,201,865
236,0,Title: French Kiss,202,866
236,1,"Genres: Action, Comedy, Romance",202,867
236,2,Average rating: 3.5/5.0 from 45 ratings,202,868
236,3,Release year: 1995,202,869
237,0,Title: Forget Paris,203,870
237,1,"Genres: Comedy, Romance",203,871
237,2,Average rating: 3.3/5.0 from 22 ratings,203,872
237,3,"Tags: infertility, france, basketball",203,873
237,4,Release year: 1995,203,874
238,0,Title: Far From Home The Adventures of Yellow Dog,204,875
238,1,"Genres: Adventure, Children",204,876
238,2,Average rating: 4.0/5.0 from 2 ratings,204,877
238,3,Release year: 1995,204,878
239,0,Title: Goofy Movie A,205,879
239,1,"Genres: Animation, Children, Comedy, Romance",205,880
239,2,Average rating: 3.0/5.0 from 17 ratings,205,881
239,3,Release year: 1995,205,882
240,0,Title: Hideaway,206,883
240,1,Genres: Thriller,206,884
240,2,Average rating: 2.4/5.0 from 4 ratings,206,885
240,3,Release year: 1995,206,886
241,0,Title: Fluke,207,887
241,1,"Genres: Children, Drama",207,888
241,2,Average rating: 4.0/5.0 from 1 ratings,207,889
241,3,Release year: 1995,207,890
242,0,Title: Farinelli il castrato,208,891
242,1,"Genres: Drama, Musical",208,892
242,2,Average rating: 3.6/5.0 from 5 ratings,208,893
242,3,Release year: 1994,208,894
243,0,Title: Gordy,209,895
243,1,"Genres: Children, Comedy, Fantasy",209,896
243,2,Average rating: 3.0/5.0 from 1 ratings,209,897
243,3,Release year: 1995,209,898
246,0,Title: Hoop Dreams,210,899
246,1,Genres: Documentary,210,900
246,2,Average rating: 4.3/5.0 from 29 ratings,210,901
246,3,Tags: basketball,210,902
246,4,Release year: 1994,210,903
247,0,Title: Heavenly Creatures,211,904
247,1,"Genres: Crime, Drama",211,905
247,2,Average rating: 3.9/5.0 from 21 ratings,211,906
247,3,Tags: australia,211,907
247,4,Release year: 1994,211,908
248,0,Title: Houseguest,212,909
248,1,Genres: Comedy,212,910
248,2,Average rating: 3.2/5.0 from 17 ratings,212,911
248,3,"Tags: sinbad, bad",212,912
248,4,Release year: 1994,212,913
249,0,Title: Immortal Beloved,213,914
249,1,"Genres: Drama, Romance",213,915
249,2,Average rating: 3.7/5.0 from 18 ratings,213,916
249,3,Tags: beethoven,213,917
249,4,Release year: 1994,213,918
250,0,Title: Heavyweights Heavy Weights,214,919
250,1,"Genres: Children, Comedy",214,920
250,2,Average rating: 2.5/5.0 from 6 ratings,214,921
250,3,Release year: 1995,214,922
251,0,Title: Hunted The,215,923
251,1,Genres: Action,215,924
251,2,Average rating: 3.0/5.0 from 3 ratings,215,925
251,3,Release year: 1995,215,926
252,0,Title: IQ,216,927
252,1,"Genres: Comedy, Romance",216,928
252,2,Average rating: 3.5/5.0 from 43 ratings,216,929
252,3,Tags: einstein,216,930
252,4,Release year: 1994,216,931
253,0,Title: Interview with the Vampire The Vampire Chronicles,217,932
253,1,"Genres: Drama, Horror",217,933
253,2,Average rating: 3.5/5.0 from 109 ratings,217,934
253,3,Release year: 1994,217,935
254,0,Title: Jefferson in Paris,218,936
254,1,Genres: Drama,218,937
254,2,Average rating: 3.0/5.0 from 1 ratings,218,938
254,3,Release year: 1995,218,939
255,0,Title: Jerky Boys The,219,940
255,1,Genres: Comedy,219,941
255,2,Average rating: 2.1/5.0 from 7 ratings,219,942
255,3,Release year: 1995,219,943
256,0,Title: Junior,220,944
256,1,"Genres: Comedy, Sci-Fi",220,945
256,2,Average rating: 2.8/5.0 from 35 ratings,220,946
256,3,Release year: 1994,220,947
257,0,Title: Just Cause,221,948
257,1,"Genres: Mystery, Thriller",221,949
257,2,Average rating: 3.5/5.0 from 14 ratings,221,950
257,3,Tags: court,221,951
257,4,Release year: 1995,221,952
258,0,Title: Kid in King Arthurs Court A,222,953
258,1,"Genres: Adventure, Children, Comedy, Fantasy, Romance",222,954
258,2,Average rating: 2.6/5.0 from 10 ratings,222,955
258,3,Release year: 1995,222,956
259,0,Title: Kiss of Death,223,957
259,1,"Genres: Crime, Drama, Thriller",223,958
259,2,Average rating: 3.2/5.0 from 5 ratings,223,959
259,3,Release year: 1995,223,960
260,0,Title: Star Wars Episode IV - A New Hope,224,961
260,1,"Genres: Action, Adventure, Sci-Fi",224,962
260,2,Average rating: 4.2/5.0 from 251 ratings,224,963
260,3,"Tags: great soundtrack, space epic, space opera, robots and androids, darth vader, nerd, oldie but goodie, classic scifi, space action, space, star wars, space adventure, engrossing adventure, luke skywalker, scifi, classic, epic, action",224,964
260,4,Release year: 1977,224,965
261,0,Title: Little Women,225,966
261,1,Genres: Drama,225,967
261,2,Average rating: 3.9/5.0 from 42 ratings,225,968
261,3,Tags: louisa may alcott,225,969
261,4,Release year: 1994,225,970
262,0,Title: Little Princess A,226,971
262,1,"Genres: Children, Drama",226,972
262,2,Average rating: 3.9/5.0 from 21 ratings,226,973
262,3,"Tags: england, india, girl power",226,974
262,4,Release year: 1995,226,975
263,0,Title: Ladybird Ladybird,227,976
263,1,Genres: Drama,227,977
263,2,Average rating: 4.0/5.0 from 1 ratings,227,978
263,3,Release year: 1994,227,979
265,0,Title: Like Water for Chocolate Como agua para chocolate,228,980
265,1,"Genres: Drama, Fantasy, Romance",228,981
265,2,Average rating: 3.9/5.0 from 33 ratings,228,982
265,3,Release year: 1992,228,983
266,0,Title: Legends of the Fall,229,984
266,1,"Genres: Drama, Romance, War, Western",229,985
266,2,Average rating: 3.4/5.0 from 68 ratings,229,986
266,3,Release year: 1994,229,987
267,0,Title: Major Payne,230,988
267,1,Genres: Comedy,230,989
267,2,Average rating: 2.9/5.0 from 17 ratings,230,990
267,3,Release year: 1995,230,991
269,0,Title: My Crazy Life Mi vida loca,231,992
269,1,Genres: Drama,231,993
269,2,Average rating: 3.0/5.0 from 2 ratings,231,994
269,3,Release year: 1993,231,995
270,0,Title: Love Affair,232,996
270,1,"Genres: Drama, Romance",232,997
270,2,Average rating: 3.4/5.0 from 5 ratings,232,998
270,3,Release year: 1994,232,999
271,0,Title: Losing Isaiah,233,1000
271,1,Genres: Drama,233,1001
271,2,Average rating: 3.5/5.0 from 4 ratings,233,1002
271,3,Release year: 1995,233,1003
272,0,Title: Madness of King George The,234,1004
272,1,"Genres: Comedy, Drama",234,1005
272,2,Average rating: 3.8/5.0 from 31 ratings,234,1006
272,3,"Tags: mental illness, england",234,1007
272,4,Release year: 1994,234,1008
273,0,Title: Mary Shelleys Frankenstein Frankenstein,235,1009
273,1,"Genres: Drama, Horror, Sci-Fi",235,1010
273,2,Average rating: 3.0/5.0 from 28 ratings,235,1011
273,3,Tags: gothic,235,1012
273,4,Release year: 1994,235,1013
274,0,Title: Man of the House,236,1014
274,1,Genres: Comedy,236,1015
274,2,Average rating: 2.9/5.0 from 7 ratings,236,1016
274,3,Release year: 1995,236,1017
275,0,Title: Mixed Nuts,237,1018
275,1,Genres: Comedy,237,1019
275,2,Average rating: 2.0/5.0 from 6 ratings,237,1020
275,3,Release year: 1994,237,1021
276,0,Title: Milk Money,238,1022
276,1,"Genres: Comedy, Romance",238,1023
276,2,Average rating: 3.2/5.0 from 22 ratings,238,1024
276,3,Release year: 1994,238,1025
277,0,Title: Miracle on 34th Street,239,1026
277,1,Genres: Drama,239,1027
277,2,Average rating: 3.2/5.0 from 38 ratings,239,1028
277,3,Tags: christmas,239,1029
277,4,Release year: 1994,239,1030
278,0,Title: Miami Rhapsody,240,1031
278,1,Genres: Comedy,240,1032
278,2,Average rating: 1.5/5.0 from 2 ratings,240,1033
278,3,Release year: 1995,240,1034
279,0,Title: My Family,241,1035
279,1,Genres: Drama,241,1036
279,2,Average rating: 3.0/5.0 from 2 ratings,241,1037
279,3,Tags: in netflix queue,241,1038
279,4,Release year: 1995,241,1039
280,0,Title: Murder in the First,242,1040
280,1,"Genres: Drama, Thriller",242,1041
280,2,Average rating: 4.1/5.0 from 13 ratings,242,1042
280,3,Tags: prison,242,1043
280,4,Release year: 1995,242,1044
281,0,Title: Nobodys Fool,243,1045
281,1,"Genres: Comedy, Drama, Romance",243,1046
281,2,Average rating: 3.8/5.0 from 14 ratings,243,1047
281,3,Release year: 1994,243,1048
282,0,Title: Nell,244,1049
282,1,Genres: Drama,244,1050
282,2,Average rating: 3.3/5.0 from 40 ratings,244,1051
282,3,"Tags: twins, disability",244,1052
282,4,Release year: 1994,244,1053
283,0,Title: New Jersey Drive,245,1054
283,1,"Genres: Crime, Drama",245,1055
283,2,Average rating: 3.7/5.0 from 3 ratings,245,1056
283,3,Release year: 1995,245,1057
284,0,Title: New York Cop Nyû Yôku no koppu,246,1058
284,1,"Genres: Action, Crime",246,1059
284,2,Average rating: 4.5/5.0 from 1 ratings,246,1060
284,3,Release year: 1993,246,1061
285,0,Title: Beyond Bedlam,247,1062
285,1,"Genres: Drama, Horror",247,1063
285,2,Average rating: 4.0/5.0 from 1 ratings,247,1064
285,3,Release year: 1993,247,1065
287,0,Title: Nina Takes a Lover,248,1066
287,1,"Genres: Comedy, Romance",248,1067
287,2,Average rating: 3.0/5.0 from 1 ratings,248,1068
287,3,Release year: 1994,248,1069
288,0,Title: Natural Born Killers,249,1070
288,1,"Genres: Action, Crime, Thriller",249,1071
288,2,Average rating: 3.2/5.0 from 92 ratings,249,1072
288,3,"Tags: controversial, stylized, satire, dark comedy, brutality, psychedelic",249,1073
288,4,Release year: 1994,249,1074
289,0,Title: Only You,250,1075
289,1,"Genres: Comedy, Romance",250,1076
289,2,Average rating: 3.6/5.0 from 8 ratings,250,1077
289,3,Release year: 1994,250,1078
290,0,Title: Once Were Warriors,251,1079
290,1,"Genres: Crime, Drama",251,1080
290,2,Average rating: 4.0/5.0 from 14 ratings,251,1081
290,3,Tags: in netflix queue,251,1082
290,4,Release year: 1994,251,1083
291,0,Title: Poison Ivy II,252,1084
291,1,"Genres: Drama, Thriller",252,1085
291,2,Average rating: 2.3/5.0 from 3 ratings,252,1086
291,3,Release year: 1996,252,1087
292,0,Title: Outbreak,253,1088
292,1,"Genres: Action, Drama, Sci-Fi, Thriller",253,1089
292,2,Average rating: 3.4/5.0 from 101 ratings,253,1090
292,3,Release year: 1995,253,1091
293,0,Title: Léon The Professional aka The Professional Léon,254,1092
293,1,"Genres: Action, Crime, Drama, Thriller",254,1093
293,2,Average rating: 4.0/5.0 from 133 ratings,254,1094
293,3,"Tags: guns, hit men, natalie portman, humorous, sniper, quirky, lolita theme, disturbing, organized crime, luc besson, action, french, tense, assassin, gary oldman, police corruption, assassins, police, loneliness, drama, touching, love story, assassination, great acting, jean reno, hitman, corruption, imdb top 250, unique, crime, friendship, awkward romance",254,1095
